"sample_id","bees_num","date","season","site","native_or_non","sampling","plant_species","time","bee_species","sex","specialized_on","parasitic","nesting","status","nonnative_bee"
17445,5,"06/13/2017","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Bombus bimaculatus","f",null,0,"ground",null,0
17445,5,"06/13/2017","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Bombus bimaculatus","f",null,0,"ground",null,0
17445,5,"06/13/2017","early.season","B","non-native","hand netting","Trifolium pratense",1605,"Bombus bimaculatus","f",null,0,"ground",null,0
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Megachile exilis","f",null,null,null,null,null
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Nomada articulata","f",null,1,"parasite [ground]",null,0
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Andrena wilkella","m",null,null,null,null,null
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Megachile exilis","f",null,null,null,null,null
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Andrena wilkella","m",null,null,null,null,null
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Andrena wilkella","m",null,null,null,null,null
17445,8,"06/13/2017","early.season","B","non-native","hand netting","Melilotus officinalis",1605,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17445,2,"06/13/2017","early.season","B","non-native","hand netting","Lobularia maritima",1605,"Augochlorella aurata","f",null,0,"ground",null,0
17445,2,"06/13/2017","early.season","B","non-native","hand netting","Lobularia maritima",1605,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum gotham","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum tegulare","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum","f",null,null,"ground",null,null
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Augochlorella aurata","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum abanci","f",null,null,null,"uncommon",0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum ephialtum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum weemsi","f",null,null,null,null,null
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum vierecki","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum bruneri","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum versatum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum tegulare","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum versatum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum ephialtum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum tegulare","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum oblongum","f",null,0,"wood",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum vierecki","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum floridanum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum","f",null,null,"ground",null,null
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Augochlorella aurata","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Lasioglossum ephialtum","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Augochlorella aurata","f",null,0,"ground",null,0
17446,60,"06/13/2017","early.season","C","native","pan traps","None",900,"Agapostemon virescens","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile exilis","f",null,null,null,null,null
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile exilis","f",null,null,null,null,null
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile exilis","f",null,null,null,null,null
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Agapostemon splendens","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile texana","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Megachile mendica","m",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus bimaculatus","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus griseocollis","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus bimaculatus","m",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus griseocollis","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Bombus griseocollis","f",null,0,"ground",null,0
17447,13,"06/13/2017","early.season","C","native","hand netting","Asclepias tuberosa",1320,"Nomada parva","f",null,1,"parasite [ground]",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum tegulare","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Lasioglossum pilosum","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","f",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Triepeolus lunatus","m",null,1,"parasite [ground]",null,0
17448,26,"07/03/2017","early.season","A","native","pan traps","None",1035,"Triepeolus lunatus","m",null,1,"parasite [ground]",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Augochlorella aurata","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Augochlorella aurata","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum pilosum","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Lasioglossum tegulare","f",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes","m",null,null,null,null,null
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes comptoides","m",null,0,"ground",null,0
17449,28,"06/13/2017","early.season","C","non-native","pan traps","None",900,"Melissodes bimaculatus","m",null,0,"ground",null,0
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Melissodes subillatus","f",null,null,null,null,null
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Lasioglossum callidum","f",null,0,"ground",null,0
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Melissodes trinodis","m",null,0,"ground",null,0
17450,6,"07/03/2017","early.season","A","native","hand netting","Monarda punctata",1730,"Melissodes trinodis","m",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Melissodes subillatus","m",null,null,null,null,null
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum pilosum","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Calliopsis andreniformis","f",null,0,"ground",null,0
17450,9,"07/03/2017","early.season","A","native","hand netting","Rudbeckia hirta",1730,"Lasioglossum pilosum","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Augochlorella aurata","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","m",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","m",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","m",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","m",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Melissodes bimaculatus","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus bimaculatus","m",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",null,0,"ground",null,0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus fervidus/pensylvanicus","m",null,0,"ground","vulnerable (IUCN)",0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus fervidus/pensylvanicus","m",null,0,"ground","vulnerable (IUCN)",0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus fervidus/pensylvanicus","m",null,0,"ground","vulnerable (IUCN)",0
17451,15,"07/03/2017","early.season","A","non-native","pan traps","None",1035,"Bombus impatiens","f",null,0,"ground",null,0
17452,4,"07/03/2017","early.season","A","non-native","hand netting","Melilotus officinalis",1645,"Bombus impatiens","f",null,0,"ground",null,0
17452,4,"07/03/2017","early.season","A","non-native","hand netting","Melilotus officinalis",1645,"Halictus parallelus","f",null,0,"ground",null,0
17452,3,"07/03/2017","early.season","A","non-native","hand netting","Trifolium pratense",1645,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17452,2,"07/03/2017","early.season","A","non-native","hand netting","Coronilla varia",1645,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17452,2,"07/03/2017","early.season","A","non-native","hand netting","Daucus carota",1645,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17452,2,"07/03/2017","early.season","A","non-native","hand netting","Daucus carota",1645,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Megachile brevis","f",null,0,"wood",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Megachile brevis","f",null,0,"wood",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Megachile brevis","f",null,0,"wood",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Bombus impatiens","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17453,20,"07/18/2017","late.season","B","native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Nomada texana","f",null,1,"parasite [ground]",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus confusus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Melissodes subillatus","f",null,null,null,null,null
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Melissodes subillatus","f",null,null,null,null,null
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Melissodes subillatus","f",null,null,null,null,null
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Augochlora pura","f",null,0,"wood",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,25,"07/03/2017","early.season","B","native","hand netting","Rudbeckia hirta",1240,"Melissodes subillatus","f",null,null,null,null,null
17454,1,"07/03/2017","early.season","B","native","hand netting","Chamaecrista fasciculata",1240,"Augochlorella aurata","f",null,0,"ground",null,0
17454,3,"07/03/2017","early.season","B","native","hand netting","Pycnanthemum tenuifolium",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17454,3,"07/03/2017","early.season","B","native","hand netting","Pycnanthemum tenuifolium",1240,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum tegulare","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum versatum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum","m",null,null,"ground",null,null
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum","m",null,null,"ground",null,null
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum","m",null,null,"ground",null,null
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum pilosum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum callidum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Augochlorella aurata","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Augochlorella aurata","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum pilosum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Augochlorella aurata","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Agapostemon texanus","m",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Melissodes bimaculatus","m",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Melissodes bimaculatus","m",null,0,"ground",null,0
17455,26,"07/03/2017","early.season","B","non-native","pan traps","None",1050,"Melissodes bimaculatus","m",null,0,"ground",null,0
17456,2,"07/03/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1155,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17456,2,"07/03/2017","early.season","B","non-native","hand netting","Leucanthemum vulgare",1155,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17456,2,"07/03/2017","early.season","B","non-native","hand netting","Agastache foeniculum",1155,"Bombus citrinus","m",null,1,"parasite [ground]",null,0
17456,2,"07/03/2017","early.season","B","non-native","hand netting","Agastache foeniculum",1155,"Bombus bimaculatus","m",null,0,"ground",null,0
17456,6,"07/03/2017","early.season","B","non-native","hand netting","Daucus carota",1155,"Hylaeus affinis/modestus","f",null,0,"wood",null,0
17456,6,"07/03/2017","early.season","B","non-native","hand netting","Daucus carota",1155,"Hylaeus affinis/modestus","f",null,0,"wood",null,0
17456,6,"07/03/2017","early.season","B","non-native","hand netting","Daucus carota",1155,"Hylaeus affinis/modestus","f",null,0,"wood",null,0
17456,6,"07/03/2017","early.season","B","non-native","hand netting","Daucus carota",1155,"Ceratina calcarata","f",null,0,"wood",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Augochlorella aurata","f",null,0,"ground",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum floridanum","f",null,0,"ground",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum pilosum","f",null,0,"ground",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum pilosum","f",null,0,"ground",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Ceratina calcarata","f",null,0,"wood",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17457,43,"07/03/2017","early.season","C","native","pan traps","None",1105,"Lasioglossum tegulare","f",null,0,"ground",null,0
17458,1,"07/03/2017","early.season","C","native","hand netting","Pycnanthemum tenuifolium",1520,"Ceratina calcarata","f",null,0,"wood",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
